H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,Identity,Face Direction,Face Zone,Eye Direction,Mouth,Number of people,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,is_cheating
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-40.433203,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-54.499891,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-12.033244,0,1,1
True,,0,,False,,1,headphone,True,right,red,right,GREEN,1.0,30,0-04-52.999864,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-13.366633,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-01-39.366620,1,1,1
True,245.20399670478457,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-45.333089,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-27.666654,0,1,1
False,,0,,True,200.19240744843447,1,headphone,True,left,red,center,ORANGE,1.0,35,0-08-07.899773,1,0,1
False,,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-51.699697,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-09-25.333070,1,0,1
True,82.66196223173026,1,watch,True,,0,,False,,,,,,80,0-07-17.199797,1,1,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-54.133252,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-34.266595,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-08.033330,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-15.233215,0,1,1
False,,0,,True,,0,,True,right,red,center,GREEN,1.0,25,0-08-34.833094,1,1,1
False,,0,,True,,0,,False,,,,,,80,0-07-02.966470,0,1,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-07-47.966449,1,0,1
True,,0,,False,,1,cell phone,True,left,red,center,YELLOW,1.0,35,0-09-57.199722,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-42.666340,1,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-56.533251,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-51.099865,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-01-29.966625,0,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-43.899728,1,0,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-02-43.299924,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-42.366647,0,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-08.499829,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-02.499943,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-14.966632,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-15.066548,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-16.833102,1,0,1
True,184.28510520386612,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-14.733019,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-30.366653,0,1,1
True,164.92422502470643,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-18.199852,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-51.833114,1,0,1
False,,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-58.766360,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-38.766649,0,1,1
True,77.78174593052023,1,watch,True,130.20752666416791,1,watch,True,right,red,center,GREEN,1.0,25,0-11-51.799669,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-09-39.366397,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-32.233263,0,1,1
False,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-46.566450,1,0,1
False,,1,closedbook,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-10-52.533030,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-00-24.533322,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-21.999739,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-06-44.399812,0,0,0
True,,0,,True,190.19200824430033,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-28.266458,1,0,1
False,,0,,False,,0,,False,right,red,left,YELLOW,1.0,90,0-08-11.933105,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-42.966619,1,1,1
False,,0,,True,125.02799686470227,1,headphone,True,left,red,center,YELLOW,1.0,35,0-08-01.599776,1,0,1
False,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-09-48.966393,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-10.833300,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-34.233066,1,0,1
False,,1,watch,True,,0,,False,,,,,,80,0-07-13.833132,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-46.166338,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-35.133038,1,0,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-45.333117,1,0,1
True,,0,,False,,0,,True,left,red,center,ORANGE,1.0,35,0-09-51.066392,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-02-46.799922,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-13.933243,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-43.099952,1,1,1
True,232.38115241989829,2,sheet,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-00.533082,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-40.666369,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-04-59.466527,1,1,1
True,188.403821617291,1,closedbook,True,,0,,True,right,red,center,GREEN,1.0,25,0-11-13.699687,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-24.133294,1,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-06-58.366472,1,1,1
True,108.55873986004075,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-48.166421,1,1,1
True,207.80038498520642,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-34.866511,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-29.766346,1,1,1
True,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-01-55.766613,1,1,1
True,,0,,True,,0,,False,right,red,center,GREEN,1.0,75,0-04-18.666546,1,1,1
True,136.49908424601244,1,sheet,False,,1,headphone,True,left,red,right,YELLOW,1.0,40,0-07-32.933123,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-06.833330,0,1,1
True,190.60167890131504,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-05.033024,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-34.599705,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-22.666405,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-02-05.266608,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-10.599995,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-29.333013,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,YELLOW,1.0,35,0-08-01.366443,1,0,1
False,,1,watch,True,,0,,False,,,,,,80,0-07-04.866469,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-04.366525,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-09-14.566409,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-45.033117,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-46.699867,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-04-10.333217,0,1,1
False,,0,,True,,0,,True,right,red,center,GREEN,1.0,25,0-09-09.166411,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-55.299835,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-54.166641,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-06.733330,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-06.566580,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-26.266571,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-28.766625,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-01-57.033279,1,1,1
False,,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-01.933025,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-09-24.166404,1,0,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-20.566350,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-13.199715,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-48.899977,0,1,1
True,290.4961273407961,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-08.333190,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-51.966447,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-04-16.633214,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-06.666636,0,1,1
False,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-09-45.866394,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-49.033255,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-13.699742,1,0,1
False,,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-42.733034,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-04-52.599864,1,1,1
False,,0,,True,149.21461054467824,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-21.266461,1,0,1
True,170.23806859806652,1,watch,True,,0,,True,right,red,center,GREEN,1.0,25,0-05-42.199841,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-21.599934,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-12.199966,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-50.199949,1,1,1
False,,0,,False,,0,,False,right,red,center,YELLOW,1.0,85,0-09-41.833063,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-39.233092,1,1,1
True,,0,,True,225.07776433935007,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-36.099788,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-36.866343,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-22.466489,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-34.599900,0,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-06-57.266473,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-09-18.833073,1,0,1
False,,0,,False,,0,,False,left,red,right,GREEN,1.0,80,0-08-26.033098,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-56.566473,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-57.799917,0,1,1
False,,0,,True,,0,,True,left,red,center,YELLOW,1.0,35,0-10-15.866380,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-12.199743,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-34.366400,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-43.499673,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-19.499712,1,0,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-15.933298,0,1,1
True,188.0026595556563,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-10.066355,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-08-00.599776,1,0,1
False,,0,,False,,0,,False,,,,,,80,0-06-46.633144,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-54.866446,1,0,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-09-45.166394,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-04.999998,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-52.366586,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-05-45.833172,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-26.599681,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-53.233225,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-25.499877,1,1,1
True,,0,,True,,0,,True,left,red,center,ORANGE,1.0,35,0-08-28.233097,1,1,1
True,,0,,False,,1,cell phone,True,right,red,center,GREEN,1.0,25,0-10-03.066386,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-48.466449,1,0,1
True,,0,,False,,1,cell phone,True,left,red,center,GREEN,1.0,25,0-10-05.966385,1,1,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-02-29.799930,0,1,1
True,,0,,False,,1,headphone,True,right,red,left,YELLOW,1.0,40,0-05-54.433168,1,0,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-55.699723,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-01-44.533285,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-48.566588,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-13.499743,1,0,1
True,,0,,False,,0,,False,right,red,center,YELLOW,1.0,85,0-02-47.633255,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-06.133247,0,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-15.099714,1,0,1
True,167.83622970026465,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-29.666513,0,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-02-00.066611,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-19.099935,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-27.299876,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-05.233275,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-08.833301,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-06-47.733144,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-07.866635,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-35.566343,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-17.866630,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-34.766539,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-35.666371,1,0,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-00-27.133321,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-58.699861,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-58.666528,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-33.499984,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-33.066484,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-04-05.633219,0,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-05.966496,1,0,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-53.699919,0,1,1
True,110.3675676999362,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-09.933329,0,1,1
True,,0,,False,,1,cell phone,True,left,red,center,YELLOW,1.0,35,0-09-59.866388,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-07-19.099796,1,1,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-03-45.199895,0,1,1
False,,0,,True,139.61733416735902,1,headphone,True,right,red,center,GREEN,1.0,25,0-08-10.499772,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-01.833277,0,1,1
True,,0,,False,,1,headphone,False,left,red,center,GREEN,1.0,75,0-03-08.899912,0,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-05.899858,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-18.299768,1,0,1
False,,0,,True,206.4097865896867,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-27.433125,1,0,1
True,149.96666296213968,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-44.899700,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-37.033232,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-32.833206,1,1,1
False,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-09-46.433061,1,0,1
False,,1,watch,True,,0,,False,,,,,,80,0-06-57.066473,1,1,1
True,86.40023148117139,1,watch,False,,0,,False,,,,,,80,0-02-08.999940,1,1,1
False,,0,,True,,0,,True,left,red,center,ORANGE,1.0,35,0-10-15.699714,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-28.799875,1,1,1
True,187.8776197422141,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-15.299686,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-02-47.299922,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-59.233110,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-42.399841,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-18.433241,0,1,1
True,168.32409215557945,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-24.199849,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-00-25.733321,0,1,1
True,190.41270965983338,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-06.199690,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-16.499909,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-54.866585,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-47.699978,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-15.333215,0,1,1
True,,0,,False,,1,cell phone,False,left,red,left,YELLOW,1.0,90,0-10-06.366385,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-09-17.266407,1,0,1
True,307.7433996042807,1,watch,True,,0,,True,left,red,center,GREEN,1.0,25,0-05-09.566523,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-21.099683,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-12.733048,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-54.199779,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-29.533013,1,1,1
True,,0,,False,,1,headphone,False,,,,,,80,0-10-22.299711,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-36.099983,0,1,1
True,,0,,False,,1,cell phone,False,right,red,center,YELLOW,1.0,85,0-10-04.233052,1,1,1
True,189.805163259591,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-02.599692,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-04-17.733213,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-56.966529,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-58.933278,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-40.566564,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-01-11.633300,0,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-29.166374,1,0,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-00-57.299973,0,1,1
True,106.7941945987702,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-09.499996,0,1,1
False,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-08-00.199777,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-49.899893,0,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-35.399704,1,0,1
False,,0,,True,149.5125412799876,1,headphone,True,right,red,right,ORANGE,1.0,40,0-08-09.133106,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-47.766505,0,1,1
False,,0,,False,,1,headphone,True,left,red,right,GREEN,1.0,30,0-07-29.299791,1,0,1
False,,0,,False,,1,headphone,False,left,red,right,YELLOW,1.0,90,0-08-06.099774,1,0,1
False,,0,,False,,1,headphone,False,left,red,center,YELLOW,1.0,85,0-08-04.199775,1,0,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-45.766366,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-10-23.799710,1,0,1
False,,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-00.133026,1,1,1
True,,0,,False,,0,,False,right,red,right,GREEN,1.0,80,0-10-10.966382,1,1,1
True,,0,,False,,0,,False,right,red,center,YELLOW,1.0,85,0-02-27.533265,0,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-54.699807,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-04-06.599885,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-32.466596,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-58.033306,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-52.866558,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-15.833242,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-45.233117,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-37.466342,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-58.766611,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-00-30.066653,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-04.099970,0,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-05.233191,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-01-37.899954,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-02-16.366603,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-04-12.233216,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-53.299947,0,1,1
True,238.0756182392477,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-46.266422,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-28.399959,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-08-01.466443,1,0,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-52.333169,1,0,1
True,189.20095137181525,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-12.199687,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-07-10.933133,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-43.233202,1,1,1
True,,0,,False,,1,headphone,False,,,,,,80,0-03-28.799903,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-15.266520,1,1,1
True,190.60167890131504,1,closedbook,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-11-08.066356,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-39.133315,0,1,1
False,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-09-25.266404,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-24.733294,1,1,1
True,88.23831367382311,1,watch,False,,0,,False,,,,,,80,0-02-07.066608,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-47.633311,0,1,1
True,108.04628637764465,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-47.666421,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-01.833332,0,1,1
True,,0,,False,,1,headphone,False,left,red,center,GREEN,1.0,75,0-04-13.899882,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-04-52.199864,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-07.499969,0,1,1
False,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-31.833067,1,0,1
True,155.72411502397438,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-31.399846,0,1,1
False,,0,,False,,1,headphone,True,left,red,center,YELLOW,1.0,35,0-07-58.466444,1,0,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-09-16.966408,1,0,1
True,168.80758276807353,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-24.733182,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-06-29.299819,1,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-06-57.299806,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-06.499969,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-47.566449,1,0,1
True,104.12012293500234,1,watch,True,34.88552708502482,1,cell phone,True,left,red,center,GREEN,1.0,25,0-05-11.533188,1,1,1
