H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,verification_result,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,is_cheating
True,,0,[],False,,1,['headphone'],1,center,0.5178212058827155,GREEN,73.0,0,0,0,1732.1703134287043,right,red,True,50,0-00-18-999986,0,1,1
True,,0,[],False,,1,['headphone'],1,center,0.5,YELLOW,292.0,0,0,0,64799.296932111356,left,red,True,50,0-00-58-799956,0,0,0
False,,0,[],False,,0,[],1,center,0.4979466032338519,GREEN,39.5,0,0,0,6959.413521346585,right,red,False,50,0-05-39-566411,1,0,1
True,,0,[],False,,0,[],1,center,0.47644828403411255,GREEN,114.0,0,0,0,64797.34318101591,left,red,True,50,0-03-19-099850,0,0,0
True,,0,[],False,,0,[],1,right,0.4144450577366714,GREEN,22.0,0,0,0,4677.082494267996,right,red,True,50,0-02-20-533227,0,0,0
True,,0,[],False,,0,[],1,center,0.4472135954999579,GREEN,27.5,0,0,0,64962.008968219,left,red,True,50,0-02-15-166565,0,0,0
True,,0,[],True,,0,[],1,center,0.4665147613035104,GREEN,132.0,0,0,0,64834.93660332126,left,red,True,50,0-02-53-099870,0,0,0
True,,0,[],False,,0,[],1,center,0.4868513340366721,GREEN,77.0,0,0,0,4929.898959310511,right,red,True,50,0-02-50-733205,0,0,0
True,,0,[],False,,0,[],1,center,0.46017899330842227,GREEN,29.0,0,0,0,64629.35967541804,left,red,False,50,0-06-28-899707,1,0,1
True,,0,[],False,,0,[],1,right,0.417612260356422,YELLOW,238.0,0,0,0,64829.36933009141,left,red,True,50,0-03-16-066519,0,0,0
True,,0,[],False,,0,[],1,center,0.5084649303205224,GREEN,22.5,0,0,0,64933.16834332043,left,red,True,50,0-02-07-966570,0,0,0
True,214.1074496602115,2,"['watch', 'cell phone']",False,,0,[],1,center,0.48623217215607667,GREEN,11.0,0,0,0,64779.824281509136,left,red,True,50,0-00-07-433328,0,0,0
True,92.47702417357513,1,['watch'],False,,0,[],1,center,0.49524613658887584,GREEN,146.0,0,0,0,4669.350910163054,right,red,True,50,0-06-51-066357,0,0,0
True,275.50136115816196,1,['cell phone'],False,,1,['headphone'],1,center,0.4856209060564557,GREEN,40.5,0,0,0,4998.225839056109,right,red,True,50,0-00-08-833327,0,0,0
True,,0,[],False,,0,[],1,center,0.45188959293637665,GREEN,144.5,0,0,0,64633.21676335866,left,red,False,50,0-05-52-199735,1,0,1
True,77.62087348130012,1,['watch'],False,,0,[],1,center,0.489064079103534,GREEN,55.0,0,0,0,64789.014445707835,left,red,True,50,0-00-39-699970,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.5076730825668095,GREEN,34.0,0,0,0,64802.50552997569,left,red,True,50,0-00-54-633292,0,0,0
False,,0,[],True,140.356688476182,1,['headphone'],1,center,0.4526787302125927,GREEN,24.5,0,0,0,1583.1382441394996,right,red,True,50,0-04-48-866449,1,1,1
False,,1,['cell phone'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-43-866362,1,1,1
True,100.65783625729296,1,['cell phone'],False,,0,[],1,center,0.45675013919556984,GREEN,75.0,0,0,0,3301.4646865633504,right,red,True,50,0-00-25-133314,0,1,1
True,,0,[],False,,0,[],1,center,0.45958276146900423,GREEN,110.5,0,0,0,5622.8057773914525,right,red,True,50,0-00-40-699969,0,0,0
True,,0,[],False,,0,[],1,center,0.45188959293637665,GREEN,61.0,0,0,0,64711.337038051446,left,red,False,50,0-05-59-633062,1,0,1
False,,0,[],False,,0,[],1,right,0.4186379485411743,ORANGE,558.0,0,0,0,2961.515907371002,right,red,True,50,0-04-35-233126,0,0,0
True,,0,[],True,,0,[],1,center,0.4626688880830437,YELLOW,211.5,0,0,0,5253.306266759376,right,red,True,50,0-03-05-366527,0,0,0
True,,0,[],False,,0,[],1,center,0.43866732506766326,YELLOW,365.5,0,0,0,64927.678539462315,left,red,True,50,0-01-04-466618,1,0,1
True,,0,[],False,,0,[],1,center,0.46017899330842227,GREEN,51.0,0,0,0,64933.69457945599,left,red,True,50,0-02-10-533235,0,0,0
True,,0,[],True,,0,[],1,center,0.4806544161774588,YELLOW,186.5,0,0,0,64809.758371242446,left,red,True,50,0-03-17-766518,0,0,0
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-56-333110,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.5140235242537432,GREEN,17.0,0,0,0,2598.0484785275607,right,red,True,50,0-05-11-533099,1,0,1
True,,0,[],False,,0,[],1,center,0.45783772738316864,YELLOW,184.0,0,0,0,64808.72186167856,left,red,True,50,0-02-41-099879,0,0,0
True,,0,[],False,,0,[],1,center,0.44356611967898973,YELLOW,238.5,0,0,0,5173.156587560314,right,red,True,50,0-02-47-566540,0,0,0
False,,0,[],True,,0,[],1,center,0.519777698189052,YELLOW,379.5,0,0,0,2603.3916387803274,right,red,True,50,0-04-45-266452,1,1,1
True,,0,[],False,,0,[],1,center,0.5061102063618225,GREEN,0.5,0,0,0,64684.200002802616,left,red,False,50,0-05-42-733075,1,0,1
True,,0,[],False,,0,[],1,center,0.48722553713409594,GREEN,155.0,0,0,0,4837.087805654628,right,red,True,50,0-03-24-633179,0,0,0
False,,0,[],False,,0,[],1,center,0.5507773640029032,YELLOW,422.0,0,0,0,64750.29391496569,right,red,True,50,0-04-51-599780,1,0,1
True,,0,[],False,,0,[],1,center,0.47167474409828586,GREEN,14.5,0,0,0,64937.1770293862,left,red,True,50,0-02-05-599905,0,0,0
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,50,0-07-02-066349,1,1,1
False,,0,[],False,,0,[],1,center,0.47644828403411255,GREEN,153.5,0,0,0,64831.46998531213,left,red,True,50,0-03-22-833181,0,0,0
False,,0,[],False,,0,[],1,right,0.26870460745022956,YELLOW,289.5,0,0,0,64911.38187561404,left,red,True,50,0-03-13-899854,0,0,0
True,,0,[],False,,0,[],1,center,0.4573500349199294,GREEN,2.0,0,0,0,6916.311852688709,right,red,False,50,0-06-36-966368,1,0,1
True,,0,[],False,,0,[],1,right,0.412310562561766,GREEN,16.0,0,0,0,4932.881865088729,right,red,True,50,0-01-25-166603,0,0,0
True,,0,[],False,,0,[],1,center,0.43314808182420994,GREEN,146.5,0,0,0,3510.5798197589506,right,red,True,50,0-05-06-266436,0,0,0
True,,0,[],False,,0,[],1,center,0.47704414468028195,YELLOW,339.0,0,0,0,6423.136866225265,right,red,False,50,0-06-22-766378,1,0,1
True,,0,[],False,,0,[],1,center,0.48640041720136146,GREEN,87.5,0,0,0,64961.90536813441,left,red,True,50,0-02-11-199901,0,0,0
False,,0,[],False,,0,[],1,center,0.43704832221970163,GREEN,92.5,0,0,0,64916.52219763779,left,red,True,50,0-01-57-466578,0,0,0
True,,0,[],False,,0,[],1,center,0.44239174468345926,GREEN,46.5,0,0,0,64941.414386772056,left,red,True,50,0-02-03-533240,0,0,0
True,,0,[],False,,0,[],1,center,0.5071783045165658,YELLOW,304.0,0,0,0,5470.803261031225,right,red,True,50,0-03-48-733161,0,0,0
True,,0,[],False,,0,[],1,center,0.5,ORANGE,575.0,0,0,0,6392.116102329512,right,red,False,50,0-06-10-633054,1,0,1
True,,0,[],False,,0,[],1,center,0.4902903378454601,GREEN,3.5,0,0,0,64942.68358167776,left,red,True,50,0-02-21-199894,0,0,0
True,,0,[],False,,0,[],1,center,0.560088055699268,GREEN,15.5,0,0,0,64765.974609032026,left,red,True,50,0-04-36-499792,0,0,0
True,,0,[],False,,0,[],1,center,0.45282150855716574,GREEN,160.0,0,0,0,3096.153237206691,right,red,True,50,0-04-09-799812,1,0,1
True,,0,[],False,,0,[],1,center,0.51686363234458,YELLOW,199.5,0,0,0,5044.702251866806,right,red,False,50,0-06-24-833043,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-00-133152,0,0,0
True,,0,[],False,,0,[],1,right,0.3895775374336281,YELLOW,166.0,0,0,0,64805.72509864208,left,red,True,50,0-03-01-066530,0,0,0
True,,0,[],False,,0,[],1,center,0.5011066040832375,YELLOW,263.5,0,0,0,3110.772473860421,right,red,True,50,0-04-51-999780,1,0,1
False,,0,[],False,,0,[],1,center,0.5366563145999494,YELLOW,279.0,0,0,0,1047.4730714108691,right,red,True,50,0-06-47-533026,1,1,1
False,,0,[],True,,0,[],1,center,0.5076730825668095,GREEN,7.5,0,0,0,3710.252406727492,right,red,True,50,0-07-02-433015,1,1,1
False,,0,[],True,,0,[],1,center,0.43001307259611343,GREEN,70.0,0,0,0,1488.5416067742574,right,red,False,50,0-04-49-633115,1,1,1
True,,0,[],False,,0,[],1,right,0.41551121844009536,GREEN,144.0,0,0,0,64931.127881067405,left,red,True,50,0-01-12-999945,0,0,0
True,84.86459803710851,1,['watch'],True,,0,[],1,center,0.45728885847062467,ORANGE,931.5,0,0,0,4452.829878466059,right,red,True,50,0-06-55-366354,0,0,0
True,,0,[],False,,0,[],1,center,0.44356611967898973,GREEN,66.0,0,0,0,64841.93012112685,left,red,True,50,0-02-37-099882,0,0,0
True,,0,[],True,,0,[],1,right,0.41602514716892186,YELLOW,262.5,0,0,0,64821.61383637859,left,red,True,50,0-02-47-466541,0,0,0
True,,0,[],False,,0,[],1,center,0.52299424081913,YELLOW,176.0,0,0,0,64666.21556423775,left,red,False,50,0-06-23-866378,1,0,1
True,,0,[],False,,0,[],1,right,0.4189042482844608,GREEN,41.0,0,0,0,4476.311953222509,right,red,True,50,0-02-16-566564,0,0,0
True,,0,[],False,,0,[],1,center,0.5397140829099156,GREEN,15.0,0,0,0,7059.4130773794595,right,red,False,50,0-06-02-199727,1,0,1
True,,0,[],False,,0,[],1,right,0.4186379485411743,GREEN,29.5,0,0,0,3725.0569849207877,right,red,True,50,0-02-00-133243,0,0,0
True,186.27130750601393,3,"['watch', 'watch', 'cell phone']",False,,0,[],1,center,0.5342370753411253,ORANGE,739.0,0,0,0,64845.95258656366,left,red,True,50,0-06-59-399684,1,0,1
False,,0,[],False,,0,[],1,center,0.4559223273095164,GREEN,10.5,0,0,0,64794.13579082615,left,red,False,50,0-03-38-566502,0,0,0
True,,0,[],False,,0,[],1,center,0.454336899611537,GREEN,156.5,0,0,0,64944.55286742243,left,red,True,50,0-01-52-999915,0,0,0
True,,0,[],False,,0,[],1,center,0.4949064885737835,YELLOW,214.0,0,0,0,64792.70560792181,right,red,True,50,0-05-08-799767,0,0,0
False,,0,[],False,,0,[],1,center,0.4979466032338519,GREEN,108.5,0,0,0,64827.76509519239,left,red,True,50,0-04-42-766454,0,0,0
True,,0,[],False,,0,[],1,center,0.44516371337668237,YELLOW,291.0,0,0,0,6105.816772863075,right,red,False,50,0-05-51-099736,1,0,1
True,271.8124353299532,1,['cell phone'],False,,0,[],1,center,0.5557640867639062,GREEN,28.5,0,0,0,64859.88631028301,left,red,True,50,0-00-02-633331,0,0,0
True,,0,[],False,,0,[],1,right,0.35944893910402465,YELLOW,172.0,0,0,0,5426.632247237631,right,red,True,50,0-02-42-766544,0,0,0
True,77.62087348130012,1,['watch'],False,,0,[],1,center,0.5623726307160998,GREEN,10.5,0,0,0,7005.2142147490695,right,red,True,50,0-00-39-633303,0,0,0
True,,0,[],False,,0,[],1,right,0.3333333333333333,YELLOW,332.0,0,0,0,6460.407295943646,right,red,True,50,0-01-01-599954,1,0,1
True,,0,[],False,,0,[],1,center,0.515805240252132,YELLOW,196.0,0,0,0,2482.2733363940974,right,red,True,50,0-05-21-299758,0,0,0
True,105.43718509140881,1,['watch'],True,,0,[],1,center,0.4917265942945365,YELLOW,237.0,0,0,0,4336.2876267997235,right,red,True,50,0-06-59-266351,1,0,1
True,,0,[],False,,0,[],1,center,0.4365387013036176,GREEN,25.0,0,0,0,64798.786888661234,left,red,True,50,0-00-29-399978,0,0,0
True,,0,[],False,,0,[],1,center,0.4836378597661081,YELLOW,181.0,0,0,0,6749.094134894691,right,red,False,50,0-06-28-866374,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-01-33-766596,1,0,1
True,,0,[],False,,0,[],1,center,0.4459135532276458,GREEN,146.5,0,0,0,5096.1879098255195,right,red,True,50,0-03-19-133183,0,0,0
True,,0,[],False,,0,[],1,center,0.4967140936491478,GREEN,99.0,0,0,0,64735.784029168695,left,red,False,50,0-03-53-266491,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.5,GREEN,37.0,0,0,0,64874.70397442148,left,red,True,50,0-01-43-766589,0,0,0
True,,0,[],False,,0,[],1,center,0.4414614127120716,GREEN,68.0,0,0,0,64908.04106082012,left,red,True,50,0-06-49-166358,0,0,0
True,,0,[],False,,0,[],1,center,0.5020618644176028,GREEN,67.5,0,0,0,64851.398426406005,left,red,True,50,0-02-01-199909,0,0,0
True,,0,[],False,,0,[],1,center,0.4312088161017818,GREEN,5.0,0,0,0,64762.199755661706,left,red,False,50,0-05-43-466408,1,0,1
True,,0,[],False,,0,[],1,center,0.518343944838785,GREEN,12.5,0,0,0,64738.72577332677,left,red,False,50,0-03-56-599822,0,0,0
True,,0,[],False,,0,[],1,center,0.4836378597661081,GREEN,100.5,0,0,0,64930.79240822327,left,red,True,50,0-01-53-666581,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-37-099836,0,0,0
True,103.00485425454472,1,['watch'],False,,0,[],1,right,0.3690264212723787,RED,1047.0,0,0,0,64917.22012675595,left,red,True,50,0-06-55-466354,0,0,0
True,,0,[],False,,0,[],1,right,0.41522739926869984,GREEN,18.0,0,0,0,4968.607885157079,right,red,True,50,0-01-28-533267,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-07-10-266343,1,0,1
True,,0,[],False,,0,[],1,center,0.45868948059003967,GREEN,11.5,0,0,0,4606.516412197984,right,red,True,50,0-01-45-033254,0,0,0
False,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,False,50,0-07-05-299680,1,1,1
True,,0,[],False,,0,[],1,center,0.5206833117271102,YELLOW,222.5,0,0,0,64635.50580479006,left,red,False,50,0-06-17-066383,1,0,1
True,,0,[],False,,0,[],1,center,0.4893016026891396,YELLOW,307.5,0,0,0,5022.62321830364,right,red,True,50,0-00-42-366635,0,0,0
True,,0,[],True,,0,[],1,center,0.4669047011971501,GREEN,131.5,0,0,0,64822.26647180953,left,red,False,50,0-02-43-533210,0,0,0
True,,0,[],False,,0,[],1,center,0.4633636610190112,GREEN,4.5,0,0,0,7057.988815421042,right,red,False,50,0-05-56-166398,1,0,1
False,,1,['cell phone'],False,,0,[],1,center,0.49613893835683387,GREEN,1.0,0,0,0,64906.02072850919,left,red,True,50,0-00-01-166666,0,0,0
True,,0,[],False,,0,[],1,center,0.5053738719909836,YELLOW,331.5,0,0,0,64609.36088020091,left,red,False,50,0-06-20-266380,1,0,1
True,,0,[],False,,0,[],1,center,0.4547514341434495,YELLOW,208.0,0,0,0,64764.648424651525,left,red,False,50,0-03-50-233160,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.5270462766947299,YELLOW,377.0,0,0,0,64849.35780195003,left,red,True,50,0-01-40-599924,0,0,0
True,49.9799959983992,1,['cell phone'],False,,0,[],1,center,0.49613893835683387,YELLOW,171.0,0,0,0,2203.883523987673,right,red,True,50,0-00-21-433317,0,1,1
True,,0,[],False,,0,[],1,center,0.49497474683058323,YELLOW,303.5,0,0,0,5351.785875391044,right,red,False,50,0-05-06-099769,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-40-166456,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.49541508402214945,GREEN,37.0,0,0,0,3175.529449205266,right,red,True,50,0-05-15-366429,0,0,0
False,,0,[],False,,0,[],1,center,0.5098311463945049,YELLOW,483.5,0,0,0,64781.04475168777,left,red,True,50,0-04-59-399774,1,0,1
True,,0,[],False,,0,[],1,center,0.44356611967898973,YELLOW,285.5,0,0,0,64807.29960925564,left,red,False,50,0-02-44-199876,0,0,0
True,93.17188417113823,1,['cell phone'],False,,1,['headphone'],1,center,0.4549364934963495,YELLOW,243.5,0,0,0,64787.06192893496,left,red,True,50,0-00-12-199991,0,1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-05-38-233079,1,0,1
True,,0,[],False,,0,[],1,center,0.5261178575186363,GREEN,9.0,0,0,0,64762.62715083305,left,red,False,50,0-05-42-166409,1,0,1
False,,1,['cell phone'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-47-166360,1,1,1
False,,2,"['cell phone', 'cell phone']",False,,1,['headphone'],1,center,0.4584964319405221,YELLOW,392.5,0,0,0,64807.89712377133,left,red,True,50,0-00-26-499980,0,1,1
True,,0,[],False,,0,[],1,center,0.5184192575541551,GREEN,11.5,0,0,0,4922.593781442587,right,red,True,50,0-00-32-099976,0,0,0
True,,0,[],False,,0,[],1,right,0.41522739926869984,GREEN,44.5,0,0,0,64978.920082814875,left,red,True,50,0-01-21-833272,0,0,0
True,,0,[],False,,0,[],1,center,0.4616435357484827,GREEN,1.0,0,0,0,5099.5463949927325,right,red,False,50,0-06-39-766366,1,0,1
True,,0,[],False,,0,[],1,right,0.40864912344256077,YELLOW,208.0,0,0,0,64704.60599378156,left,red,True,50,0-07-12-566341,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.5236003278940785,ORANGE,611.0,0,0,0,64795.85347993507,left,red,True,50,0-07-08-733010,0,0,0
True,,0,[],False,,0,[],1,right,0.4091835684146547,GREEN,30.0,0,0,0,5080.744037858878,right,red,True,50,0-02-28-133222,0,0,0
True,,0,[],False,,0,[],1,center,0.4942289905316838,YELLOW,206.0,0,0,0,5418.525108178251,right,red,True,50,0-03-49-066494,0,0,0
False,,0,[],False,,0,[],1,center,0.4949064885737835,GREEN,104.5,0,0,0,64794.76710107177,left,red,True,50,0-00-18-466653,0,1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-05-38-166412,1,0,1
True,,0,[],False,,0,[],1,center,0.4472135954999579,GREEN,6.5,0,0,0,64905.27182744111,left,red,True,50,0-04-32-733128,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4965947390394193,GREEN,145.5,0,0,0,4755.191397313917,right,red,False,50,0-05-13-066431,1,0,1
True,,0,[],False,,0,[],1,center,0.5179192440406511,ORANGE,562.0,0,0,0,6336.9788781375855,right,red,False,50,0-06-14-366385,1,0,1
False,,0,[],False,,0,[],1,right,0.37611622490148755,GREEN,145.0,0,0,0,64941.268119860644,left,red,False,50,0-03-13-199854,0,0,0
True,,0,[],False,,0,[],1,center,0.5059644256269408,GREEN,120.5,0,0,0,64812.97694976835,left,red,True,50,0-03-23-433180,0,0,0
True,,0,[],False,,0,[],1,center,0.4756143904066975,GREEN,160.0,0,0,0,64814.891321542105,left,red,True,50,0-07-22-166334,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-54-766490,0,0,0
True,103.46980235798269,1,['cell phone'],True,,0,[],1,center,0.4703604341917987,GREEN,20.5,0,0,0,64983.50873061708,left,red,True,50,0-01-49-233251,0,0,0
True,,0,[],True,,0,[],1,center,0.4665147613035104,GREEN,128.5,0,0,0,5208.721438162629,right,red,True,50,0-04-20-966470,0,0,0
True,,0,[],False,,0,[],1,right,0.4111838578403263,GREEN,27.0,0,0,0,64902.62085241655,left,red,True,50,0-02-33-666551,0,0,0
True,254.1692349597016,1,['cell phone'],False,,1,['headphone'],1,center,0.450377349111045,YELLOW,187.5,0,0,0,64802.80603514809,left,red,True,50,0-00-10-299992,0,0,0
True,,0,[],False,,0,[],1,center,0.4724150353928588,ORANGE,557.0,0,0,0,6115.336492673208,right,red,False,50,0-06-27-233042,1,0,1
True,,0,[],False,,0,[],1,center,0.45607017003965516,GREEN,20.5,0,0,0,64866.54263476905,left,red,True,50,0-02-35-233216,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.5140235242537432,GREEN,35.5,0,0,0,64799.43565473113,left,red,True,50,0-05-19-333093,0,0,0
True,,0,[],False,,0,[],1,center,0.5254307295855036,GREEN,30.5,0,0,0,64888.3737811193,left,red,True,50,0-00-34-233308,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.49817184031391404,GREEN,98.0,0,0,0,1669.0171907986526,right,red,True,50,0-00-19-366652,0,1,1
True,,0,[],False,,0,[],1,center,0.5253742471300923,GREEN,67.0,0,0,0,64858.85268096415,left,red,False,50,0-06-32-133038,1,0,1
False,,0,[],False,,0,[],1,center,0.45,GREEN,37.0,0,0,0,8557.54035535804,left,red,False,50,0-06-41-466364,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.5467806435536544,YELLOW,241.0,0,0,0,4040.487815148141,right,red,True,50,0-00-58-433289,0,0,0
True,,0,[],True,,0,[],1,center,0.44492604292564103,YELLOW,191.0,0,0,0,5383.87079857764,right,red,True,50,0-04-23-133135,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.42432935517360787,GREEN,28.5,0,0,0,64794.03307649783,left,red,True,50,0-05-25-566421,0,0,0
True,,0,[],True,,0,[],1,right,0.395793330559045,GREEN,21.5,0,0,0,64850.43263414422,left,red,True,50,0-04-18-066472,0,0,0
True,,0,[],True,,0,[],1,right,0.41602514716892186,YELLOW,314.0,0,0,0,64820.56972012594,left,red,True,50,0-02-54-066536,0,0,0
True,,0,[],False,,0,[],1,right,0.4144450577366714,GREEN,5.5,0,0,0,64864.22565117977,left,red,True,50,0-02-29-833220,0,0,0
True,,0,[],False,,0,[],1,center,0.4204964789407537,YELLOW,267.0,0,0,0,5287.6288275998395,right,red,True,50,0-02-41-199879,0,0,0
True,,0,[],False,,0,[],1,center,0.47640979433134184,YELLOW,367.0,0,0,0,6478.635134925202,right,red,False,50,0-06-09-533055,1,0,1
True,,0,[],False,,0,[],1,right,0.40774890398890895,GREEN,36.0,0,0,0,4694.015281949984,right,red,True,50,0-01-48-633252,0,0,0
False,,0,[],True,,0,[],1,center,0.517287354278598,GREEN,34.5,0,0,0,64779.947243899005,right,red,False,50,0-04-46-399784,1,1,1
True,111.77208953938367,1,['watch'],False,,0,[],1,center,0.48393980096313616,ORANGE,998.0,0,0,0,64881.3135290752,left,red,True,50,0-06-54-533021,0,0,0
True,,0,[],False,,0,[],1,center,0.5064574349823225,GREEN,23.0,0,0,0,5482.660776666905,right,red,True,50,0-00-31-533310,0,0,0
False,,0,[],False,,0,[],1,center,0.4748306971768278,GREEN,107.0,0,0,0,7127.381601494086,right,red,False,50,0-05-59-733062,1,0,1
True,,0,[],False,,0,[],1,center,0.4580348440537542,GREEN,52.0,0,0,0,5833.447369485746,right,red,True,50,0-00-33-299975,0,0,0
True,,0,[],False,,0,[],1,center,0.4671826506852367,YELLOW,162.5,0,0,0,64812.25631800991,left,red,True,50,0-03-27-066511,1,0,1
True,,0,[],False,,0,[],1,right,0.35313720046596786,GREEN,73.0,0,0,0,64937.502222066934,left,red,True,50,0-02-23-966558,0,0,0
False,,0,[],False,,0,[],1,right,0.39816652969059774,GREEN,108.5,0,0,0,64936.658583585704,left,red,True,50,0-03-11-933189,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4577527413946696,GREEN,82.0,0,0,0,64796.15024219681,left,red,True,50,0-00-19-199986,0,1,1
True,,0,[],False,,0,[],1,right,0.4191368221424547,YELLOW,165.0,0,0,0,64928.433665097305,left,red,True,50,0-01-17-433275,0,0,0
True,,0,[],True,,0,[],1,center,0.5112453825270549,GREEN,101.5,0,0,0,5975.878978143607,right,red,True,50,0-00-33-399975,0,0,0
True,,0,[],False,,0,[],1,center,0.45607017003965516,YELLOW,257.0,0,0,0,64850.20408962261,left,red,True,50,0-02-35-799883,0,0,0
False,,0,[],True,,0,[],1,center,0.474622336445161,GREEN,25.5,0,0,0,64816.9727497388,left,red,True,50,0-04-48-566449,1,1,1
True,,0,[],False,,0,[],1,center,0.4929275079460342,GREEN,91.5,0,0,0,4985.822116437871,right,red,True,50,0-03-32-299840,1,0,1
True,,0,[],False,,0,[],1,center,0.45311117235538817,GREEN,27.0,0,0,0,3944.0726760604293,right,red,True,50,0-04-16-866473,0,0,0
True,,0,[],False,,0,[],1,center,0.48477634402651576,GREEN,20.5,0,0,0,4214.122755241472,right,red,True,50,0-00-49-266630,0,0,0
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-57-033155,0,0,0
True,,0,[],False,,0,[],1,right,0.3787063078211096,GREEN,104.0,0,0,0,4976.061549184999,right,red,True,50,0-03-15-666519,0,0,0
True,,0,[],False,,0,[],1,center,0.48111066660900603,YELLOW,257.5,0,0,0,5206.256773741928,right,red,True,50,0-03-33-766506,0,0,0
True,,0,[],False,,0,[],1,center,0.45276925690687087,GREEN,1.0,0,0,0,64764.548768718254,left,red,False,50,0-05-45-899739,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-53-633112,1,0,1
False,,0,[],False,,1,['headphone'],1,center,0.4714045207910317,GREEN,138.0,0,0,0,64804.17104810822,left,red,True,50,0-05-34-033082,0,0,0
